timestamp,city,aqi,weather_icon,wind_speed,humidity,__source_file
2025-01-25 22:01:49.948503+07:00,Hải Phòng,77,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-25 23:01:53.656350+07:00,Hải Phòng,79,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,9.2 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-26 00:01:41.042576+07:00,Hải Phòng,105,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.0 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-26 01:01:52.278126+07:00,Hải Phòng,99,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-26 02:01:41.266018+07:00,Hải Phòng,115,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-26 03:01:47.781357+07:00,Hải Phòng,115,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-26 04:01:39.769255+07:00,Hải Phòng,110,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-26 05:02:15.602815+07:00,Hải Phòng,99,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-26 06:01:54.165454+07:00,Hải Phòng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-26 07:04:42.977733+07:00,Hải Phòng,52,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,77%,aqi_hai-phong_2025_jan.csv
2025-01-26 08:28:59.551613+07:00,Hải Phòng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,72%,aqi_hai-phong_2025_jan.csv
2025-01-26 09:23:22.207179+07:00,Hải Phòng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,24.1 km/h,67%,aqi_hai-phong_2025_jan.csv
2025-01-26 10:03:31.859928+07:00,Hải Phòng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,24.1 km/h,67%,aqi_hai-phong_2025_jan.csv
2025-01-26 11:02:02.027677+07:00,Hải Phòng,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.2 km/h,63%,aqi_hai-phong_2025_jan.csv
2025-01-26 12:01:52.719653+07:00,Hải Phòng,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.2 km/h,67%,aqi_hai-phong_2025_jan.csv
2025-01-26 13:01:54.681771+07:00,Hải Phòng,40,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,24.1 km/h,72%,aqi_hai-phong_2025_jan.csv
2025-01-26 14:01:51.318987+07:00,Hải Phòng,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,62%,aqi_hai-phong_2025_jan.csv
2025-01-26 15:01:53.694942+07:00,Hải Phòng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,63%,aqi_hai-phong_2025_jan.csv
2025-01-26 16:01:53.623013+07:00,Hải Phòng,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,58%,aqi_hai-phong_2025_jan.csv
2025-01-26 17:02:01.602099+07:00,Hải Phòng,39,/dl/web/weather/ic-w-01-clear-sky-full.svg,24.1 km/h,55%,aqi_hai-phong_2025_jan.csv
2025-01-26 18:01:52.083855+07:00,Hải Phòng,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,51%,aqi_hai-phong_2025_jan.csv
2025-01-26 19:02:08.902170+07:00,Hải Phòng,56,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,24.1 km/h,51%,aqi_hai-phong_2025_jan.csv
2025-01-26 20:03:35.193399+07:00,Hải Phòng,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,51%,aqi_hai-phong_2025_jan.csv
2025-01-26 21:01:47.900388+07:00,Hải Phòng,56,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,20.4 km/h,51%,aqi_hai-phong_2025_jan.csv
2025-01-26 22:01:52.733117+07:00,Hải Phòng,55,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,51%,aqi_hai-phong_2025_jan.csv
2025-01-26 23:01:59.414804+07:00,Hải Phòng,56,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,51%,aqi_hai-phong_2025_jan.csv
2025-01-27 00:02:03.500212+07:00,Hải Phòng,58,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,47%,aqi_hai-phong_2025_jan.csv
2025-01-27 01:02:11.300959+07:00,Hải Phòng,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,47%,aqi_hai-phong_2025_jan.csv
2025-01-27 02:02:03.837807+07:00,Hải Phòng,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,44%,aqi_hai-phong_2025_jan.csv
2025-01-27 03:01:52.561919+07:00,Hải Phòng,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,47%,aqi_hai-phong_2025_jan.csv
2025-01-27 04:01:56.974712+07:00,Hải Phòng,62,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,50%,aqi_hai-phong_2025_jan.csv
